split,class,image,reason
train,P,568.jpg,"invalid_handedness_['Left', 'Left']"
train,P,569.jpg,"invalid_handedness_['Left', 'Left']"
train,P,57.jpg,no_hands_detected
train,P,570.jpg,expected_2_got_1
train,P,572.jpg,"invalid_handedness_['Left', 'Left']"
train,P,573.jpg,expected_2_got_1
train,P,574.jpg,"invalid_handedness_['Left', 'Left']"
train,P,575.jpg,expected_2_got_1
train,P,576.jpg,"invalid_handedness_['Left', 'Left']"
train,P,578.jpg,expected_2_got_1
train,P,579.jpg,expected_2_got_1
train,P,58.jpg,no_hands_detected
train,P,581.jpg,"invalid_handedness_['Left', 'Left']"
train,P,583.jpg,"invalid_handedness_['Left', 'Left']"
train,P,584.jpg,expected_2_got_1
train,P,585.jpg,expected_2_got_1
train,P,586.jpg,"invalid_handedness_['Left', 'Left']"
train,P,587.jpg,"invalid_handedness_['Left', 'Left']"
train,P,589.jpg,"invalid_handedness_['Left', 'Left']"
train,P,590.jpg,"invalid_handedness_['Left', 'Left']"
train,P,591.jpg,expected_2_got_1
train,P,592.jpg,"invalid_handedness_['Left', 'Left']"
train,P,593.jpg,expected_2_got_1
train,P,595.jpg,expected_2_got_1
train,P,596.jpg,"invalid_handedness_['Left', 'Left']"
train,P,597.jpg,"invalid_handedness_['Left', 'Left']"
train,P,598.jpg,expected_2_got_1
train,P,599.jpg,expected_2_got_1
train,P,6.jpg,no_hands_detected
train,P,600.jpg,"invalid_handedness_['Left', 'Left']"
train,P,601.jpg,expected_2_got_1
train,P,603.jpg,expected_2_got_1
train,P,604.jpg,"invalid_handedness_['Left', 'Left']"
train,P,605.jpg,"invalid_handedness_['Left', 'Left']"
train,P,607.jpg,"invalid_handedness_['Left', 'Left']"
train,P,608.jpg,"invalid_handedness_['Left', 'Left']"
train,P,609.jpg,"invalid_handedness_['Left', 'Left']"
train,P,61.jpg,no_hands_detected
train,P,610.jpg,"invalid_handedness_['Left', 'Left']"
train,P,611.jpg,"invalid_handedness_['Left', 'Left']"
train,P,613.jpg,"invalid_handedness_['Left', 'Left']"
train,P,615.jpg,"invalid_handedness_['Left', 'Left']"
train,P,616.jpg,"invalid_handedness_['Left', 'Left']"
train,P,617.jpg,"invalid_handedness_['Left', 'Left']"
train,P,618.jpg,expected_2_got_1
train,P,62.jpg,no_hands_detected
train,P,620.jpg,"invalid_handedness_['Left', 'Left']"
train,P,621.jpg,expected_2_got_1
train,P,622.jpg,expected_2_got_1
train,P,624.jpg,"invalid_handedness_['Left', 'Left']"
train,P,628.jpg,"invalid_handedness_['Left', 'Left']"
train,P,629.jpg,"invalid_handedness_['Left', 'Left']"
train,P,63.jpg,no_hands_detected
train,P,630.jpg,"invalid_handedness_['Left', 'Left']"
train,P,631.jpg,"invalid_handedness_['Left', 'Left']"
train,P,633.jpg,"invalid_handedness_['Left', 'Left']"
train,P,637.jpg,"invalid_handedness_['Left', 'Left']"
train,P,638.jpg,"invalid_handedness_['Left', 'Left']"
train,P,64.jpg,no_hands_detected
train,P,640.jpg,"invalid_handedness_['Left', 'Left']"
train,P,641.jpg,"invalid_handedness_['Left', 'Left']"
train,P,643.jpg,"invalid_handedness_['Left', 'Left']"
train,P,644.jpg,"invalid_handedness_['Left', 'Left']"
train,P,646.jpg,"invalid_handedness_['Left', 'Left']"
train,P,647.jpg,"invalid_handedness_['Left', 'Left']"
train,P,649.jpg,"invalid_handedness_['Left', 'Left']"
train,P,650.jpg,"invalid_handedness_['Left', 'Left']"
train,P,652.jpg,"invalid_handedness_['Left', 'Left']"
train,P,653.jpg,"invalid_handedness_['Left', 'Left']"
train,P,654.jpg,"invalid_handedness_['Left', 'Left']"
train,P,655.jpg,"invalid_handedness_['Left', 'Left']"
train,P,656.jpg,"invalid_handedness_['Left', 'Left']"
train,P,657.jpg,"invalid_handedness_['Left', 'Left']"
train,P,658.jpg,"invalid_handedness_['Left', 'Left']"
train,P,659.jpg,"invalid_handedness_['Left', 'Left']"
train,P,66.jpg,no_hands_detected
train,P,660.jpg,"invalid_handedness_['Left', 'Left']"
train,P,661.jpg,"invalid_handedness_['Left', 'Left']"
train,P,662.jpg,"invalid_handedness_['Left', 'Left']"
train,P,663.jpg,"invalid_handedness_['Left', 'Left']"
train,P,664.jpg,expected_2_got_1
train,P,665.jpg,expected_2_got_1
train,P,667.jpg,expected_2_got_1
train,P,668.jpg,"invalid_handedness_['Left', 'Left']"
train,P,669.jpg,expected_2_got_1
train,P,67.jpg,no_hands_detected
train,P,670.jpg,expected_2_got_1
train,P,672.jpg,"invalid_handedness_['Left', 'Left']"
train,P,673.jpg,"invalid_handedness_['Left', 'Left']"
train,P,674.jpg,"invalid_handedness_['Left', 'Left']"
train,P,675.jpg,"invalid_handedness_['Left', 'Left']"
train,P,676.jpg,"invalid_handedness_['Left', 'Left']"
train,P,679.jpg,expected_2_got_1
train,P,680.jpg,"invalid_handedness_['Left', 'Left']"
train,P,681.jpg,"invalid_handedness_['Left', 'Left']"
train,P,682.jpg,"invalid_handedness_['Left', 'Left']"
train,P,683.jpg,"invalid_handedness_['Left', 'Left']"
train,P,684.jpg,"invalid_handedness_['Left', 'Left']"
train,P,686.jpg,"invalid_handedness_['Left', 'Left']"
train,P,687.jpg,"invalid_handedness_['Left', 'Left']"
train,P,69.jpg,"invalid_handedness_['Left', 'Left']"
train,P,691.jpg,"invalid_handedness_['Left', 'Left']"
train,P,692.jpg,"invalid_handedness_['Left', 'Left']"
train,P,694.jpg,"invalid_handedness_['Left', 'Left']"
train,P,696.jpg,expected_2_got_1
train,P,697.jpg,expected_2_got_1
train,P,698.jpg,expected_2_got_1
train,P,7.jpg,expected_2_got_1
train,P,700.jpg,"invalid_handedness_['Left', 'Left']"
train,P,701.jpg,"invalid_handedness_['Left', 'Left']"
train,P,703.jpg,"invalid_handedness_['Left', 'Left']"
train,P,705.jpg,"invalid_handedness_['Left', 'Left']"
train,P,706.jpg,"invalid_handedness_['Left', 'Left']"
train,P,707.jpg,"invalid_handedness_['Left', 'Left']"
train,P,708.jpg,"invalid_handedness_['Left', 'Left']"
train,P,709.jpg,"invalid_handedness_['Left', 'Left']"
train,P,71.jpg,expected_2_got_1
train,P,711.jpg,"invalid_handedness_['Left', 'Left']"
train,P,712.jpg,"invalid_handedness_['Left', 'Left']"
train,P,714.jpg,"invalid_handedness_['Left', 'Left']"
train,P,715.jpg,"invalid_handedness_['Left', 'Left']"
train,P,717.jpg,"invalid_handedness_['Left', 'Left']"
train,P,718.jpg,"invalid_handedness_['Left', 'Left']"
train,P,719.jpg,expected_2_got_1
train,P,72.jpg,expected_2_got_1
train,P,720.jpg,"invalid_handedness_['Left', 'Left']"
train,P,721.jpg,"invalid_handedness_['Left', 'Left']"
train,P,722.jpg,"invalid_handedness_['Left', 'Left']"
train,P,724.jpg,"invalid_handedness_['Left', 'Left']"
train,P,725.jpg,"invalid_handedness_['Left', 'Left']"
train,P,726.jpg,"invalid_handedness_['Left', 'Left']"
train,P,728.jpg,"invalid_handedness_['Left', 'Left']"
train,P,73.jpg,no_hands_detected
train,P,730.jpg,expected_2_got_1
train,P,732.jpg,"invalid_handedness_['Left', 'Left']"
train,P,734.jpg,expected_2_got_1
train,P,735.jpg,"invalid_handedness_['Left', 'Left']"
train,P,736.jpg,expected_2_got_1
train,P,737.jpg,"invalid_handedness_['Left', 'Left']"
train,P,738.jpg,"invalid_handedness_['Left', 'Left']"
train,P,739.jpg,"invalid_handedness_['Left', 'Left']"
train,P,74.jpg,no_hands_detected
train,P,740.jpg,"invalid_handedness_['Left', 'Left']"
train,P,741.jpg,"invalid_handedness_['Left', 'Left']"
train,P,742.jpg,"invalid_handedness_['Left', 'Left']"
train,P,743.jpg,"invalid_handedness_['Left', 'Left']"
train,P,744.jpg,"invalid_handedness_['Left', 'Left']"
train,P,745.jpg,"invalid_handedness_['Left', 'Left']"
train,P,746.jpg,"invalid_handedness_['Left', 'Left']"
train,P,747.jpg,"invalid_handedness_['Left', 'Left']"
train,P,748.jpg,"invalid_handedness_['Left', 'Left']"
train,P,75.jpg,expected_2_got_1
train,P,751.jpg,expected_2_got_1
train,P,752.jpg,expected_2_got_1
train,P,753.jpg,"invalid_handedness_['Left', 'Left']"
train,P,754.jpg,"invalid_handedness_['Left', 'Left']"
train,P,755.jpg,"invalid_handedness_['Left', 'Left']"
train,P,756.jpg,"invalid_handedness_['Left', 'Left']"
train,P,757.jpg,"invalid_handedness_['Left', 'Left']"
train,P,758.jpg,"invalid_handedness_['Left', 'Left']"
train,P,76.jpg,"invalid_handedness_['Left', 'Left']"
train,P,760.jpg,"invalid_handedness_['Left', 'Left']"
train,P,761.jpg,"invalid_handedness_['Left', 'Left']"
train,P,762.jpg,"invalid_handedness_['Left', 'Left']"
train,P,763.jpg,"invalid_handedness_['Left', 'Left']"
train,P,765.jpg,"invalid_handedness_['Left', 'Left']"
train,P,766.jpg,"invalid_handedness_['Left', 'Left']"
train,P,767.jpg,"invalid_handedness_['Left', 'Left']"
train,P,768.jpg,expected_2_got_1
train,P,769.jpg,"invalid_handedness_['Left', 'Left']"
train,P,77.jpg,expected_2_got_1
train,P,770.jpg,"invalid_handedness_['Left', 'Left']"
train,P,771.jpg,"invalid_handedness_['Left', 'Left']"
train,P,772.jpg,"invalid_handedness_['Left', 'Left']"
train,P,773.jpg,"invalid_handedness_['Left', 'Left']"
train,P,775.jpg,"invalid_handedness_['Left', 'Left']"
train,P,777.jpg,"invalid_handedness_['Left', 'Left']"
train,P,778.jpg,"invalid_handedness_['Left', 'Left']"
train,P,78.jpg,expected_2_got_1
train,P,781.jpg,"invalid_handedness_['Left', 'Left']"
train,P,782.jpg,"invalid_handedness_['Left', 'Left']"
train,P,783.jpg,"invalid_handedness_['Left', 'Left']"
train,P,784.jpg,"invalid_handedness_['Left', 'Left']"
train,P,785.jpg,"invalid_handedness_['Left', 'Left']"
train,P,786.jpg,"invalid_handedness_['Left', 'Left']"
train,P,788.jpg,"invalid_handedness_['Left', 'Left']"
train,P,789.jpg,"invalid_handedness_['Left', 'Left']"
train,P,79.jpg,no_hands_detected
train,P,792.jpg,"invalid_handedness_['Left', 'Left']"
train,P,8.jpg,expected_2_got_1
train,P,80.jpg,expected_2_got_1
train,P,808.jpg,"invalid_handedness_['Left', 'Left']"
train,P,809.jpg,"invalid_handedness_['Left', 'Left']"
train,P,81.jpg,expected_2_got_1
train,P,811.jpg,"invalid_handedness_['Left', 'Left']"
train,P,815.jpg,expected_2_got_1
train,P,816.jpg,expected_2_got_1
train,P,817.jpg,expected_2_got_1
train,P,818.jpg,"invalid_handedness_['Left', 'Left']"
train,P,819.jpg,"invalid_handedness_['Left', 'Left']"
train,P,82.jpg,no_hands_detected
train,P,820.jpg,expected_2_got_1
train,P,822.jpg,expected_2_got_1
train,P,823.jpg,expected_2_got_1
train,P,824.jpg,"invalid_handedness_['Left', 'Left']"
train,P,825.jpg,"invalid_handedness_['Left', 'Left']"
train,P,826.jpg,"invalid_handedness_['Left', 'Left']"
train,P,827.jpg,expected_2_got_1
train,P,828.jpg,expected_2_got_1
train,P,829.jpg,"invalid_handedness_['Left', 'Left']"
train,P,83.jpg,expected_2_got_1
train,P,830.jpg,expected_2_got_1
train,P,831.jpg,expected_2_got_1
train,P,832.jpg,expected_2_got_1
train,P,833.jpg,expected_2_got_1
train,P,834.jpg,"invalid_handedness_['Left', 'Left']"
train,P,835.jpg,expected_2_got_1
train,P,836.jpg,expected_2_got_1
train,P,837.jpg,expected_2_got_1
train,P,839.jpg,expected_2_got_1
train,P,84.jpg,expected_2_got_1
train,P,840.jpg,"invalid_handedness_['Left', 'Left']"
train,P,844.jpg,expected_2_got_1
train,P,845.jpg,"invalid_handedness_['Left', 'Left']"
train,P,846.jpg,expected_2_got_1
train,P,848.jpg,"invalid_handedness_['Left', 'Left']"
train,P,849.jpg,"invalid_handedness_['Left', 'Left']"
train,P,85.jpg,expected_2_got_1
train,P,851.jpg,expected_2_got_1
train,P,852.jpg,"invalid_handedness_['Left', 'Left']"
train,P,853.jpg,"invalid_handedness_['Left', 'Left']"
train,P,854.jpg,expected_2_got_1
train,P,855.jpg,expected_2_got_1
train,P,857.jpg,expected_2_got_1
train,P,86.jpg,no_hands_detected
train,P,860.jpg,"invalid_handedness_['Left', 'Left']"
train,P,861.jpg,expected_2_got_1
train,P,863.jpg,expected_2_got_1
train,P,864.jpg,"invalid_handedness_['Left', 'Left']"
train,P,865.jpg,"invalid_handedness_['Left', 'Left']"
train,P,866.jpg,expected_2_got_1
train,P,867.jpg,expected_2_got_1
train,P,868.jpg,expected_2_got_1
train,P,869.jpg,"invalid_handedness_['Left', 'Left']"
train,P,87.jpg,no_hands_detected
train,P,871.jpg,"invalid_handedness_['Left', 'Left']"
train,P,872.jpg,"invalid_handedness_['Left', 'Left']"
train,P,873.jpg,"invalid_handedness_['Left', 'Left']"
train,P,874.jpg,"invalid_handedness_['Left', 'Left']"
train,P,875.jpg,"invalid_handedness_['Left', 'Left']"
train,P,876.jpg,"invalid_handedness_['Left', 'Left']"
train,P,877.jpg,expected_2_got_1
train,P,878.jpg,"invalid_handedness_['Left', 'Left']"
train,P,879.jpg,"invalid_handedness_['Left', 'Left']"
train,P,88.jpg,no_hands_detected
train,P,880.jpg,"invalid_handedness_['Left', 'Left']"
train,P,882.jpg,"invalid_handedness_['Left', 'Left']"
train,P,883.jpg,"invalid_handedness_['Left', 'Left']"
train,P,884.jpg,expected_2_got_1
train,P,885.jpg,"invalid_handedness_['Left', 'Left']"
train,P,887.jpg,"invalid_handedness_['Left', 'Left']"
train,P,889.jpg,expected_2_got_1
train,P,89.jpg,expected_2_got_1
train,P,890.jpg,expected_2_got_1
train,P,891.jpg,expected_2_got_1
train,P,892.jpg,"invalid_handedness_['Left', 'Left']"
train,P,893.jpg,"invalid_handedness_['Left', 'Left']"
train,P,894.jpg,"invalid_handedness_['Left', 'Left']"
train,P,895.jpg,"invalid_handedness_['Left', 'Left']"
train,P,897.jpg,"invalid_handedness_['Left', 'Left']"
train,P,898.jpg,"invalid_handedness_['Left', 'Left']"
train,P,899.jpg,expected_2_got_1
train,P,9.jpg,"invalid_handedness_['Left', 'Left']"
train,P,90.jpg,expected_2_got_1
train,P,900.jpg,"invalid_handedness_['Left', 'Left']"
train,P,901.jpg,"invalid_handedness_['Left', 'Left']"
train,P,902.jpg,"invalid_handedness_['Left', 'Left']"
train,P,904.jpg,"invalid_handedness_['Left', 'Left']"
train,P,905.jpg,"invalid_handedness_['Left', 'Left']"
train,P,906.jpg,"invalid_handedness_['Left', 'Left']"
train,P,907.jpg,"invalid_handedness_['Left', 'Left']"
train,P,908.jpg,"invalid_handedness_['Left', 'Left']"
train,P,91.jpg,expected_2_got_1
train,P,910.jpg,expected_2_got_1
train,P,911.jpg,expected_2_got_1
train,P,913.jpg,"invalid_handedness_['Left', 'Left']"
train,P,914.jpg,"invalid_handedness_['Left', 'Left']"
train,P,915.jpg,"invalid_handedness_['Left', 'Left']"
train,P,917.jpg,"invalid_handedness_['Left', 'Left']"
train,P,918.jpg,"invalid_handedness_['Left', 'Left']"
train,P,92.jpg,no_hands_detected
train,P,920.jpg,"invalid_handedness_['Left', 'Left']"
train,P,923.jpg,"invalid_handedness_['Left', 'Left']"
train,P,924.jpg,"invalid_handedness_['Left', 'Left']"
train,P,925.jpg,"invalid_handedness_['Left', 'Left']"
train,P,926.jpg,expected_2_got_1
train,P,929.jpg,"invalid_handedness_['Left', 'Left']"
train,P,93.jpg,expected_2_got_1
train,P,932.jpg,"invalid_handedness_['Left', 'Left']"
train,P,933.jpg,"invalid_handedness_['Left', 'Left']"
train,P,934.jpg,"invalid_handedness_['Left', 'Left']"
train,P,936.jpg,"invalid_handedness_['Left', 'Left']"
train,P,938.jpg,"invalid_handedness_['Left', 'Left']"
train,P,939.jpg,"invalid_handedness_['Left', 'Left']"
train,P,94.jpg,no_hands_detected
train,P,941.jpg,"invalid_handedness_['Left', 'Left']"
train,P,942.jpg,expected_2_got_1
train,P,944.jpg,"invalid_handedness_['Left', 'Left']"
train,P,946.jpg,"invalid_handedness_['Left', 'Left']"
train,P,947.jpg,"invalid_handedness_['Left', 'Left']"
train,P,948.jpg,"invalid_handedness_['Left', 'Left']"
train,P,949.jpg,"invalid_handedness_['Left', 'Left']"
train,P,95.jpg,expected_2_got_1
train,P,950.jpg,"invalid_handedness_['Left', 'Left']"
train,P,951.jpg,"invalid_handedness_['Left', 'Left']"
train,P,952.jpg,"invalid_handedness_['Left', 'Left']"
train,P,953.jpg,expected_2_got_1
train,P,955.jpg,"invalid_handedness_['Left', 'Left']"
train,P,956.jpg,"invalid_handedness_['Left', 'Left']"
train,P,957.jpg,"invalid_handedness_['Left', 'Left']"
train,P,959.jpg,expected_2_got_1
train,P,960.jpg,"invalid_handedness_['Left', 'Left']"
train,P,961.jpg,"invalid_handedness_['Left', 'Left']"
train,P,962.jpg,"invalid_handedness_['Left', 'Left']"
train,P,964.jpg,"invalid_handedness_['Left', 'Left']"
train,P,965.jpg,"invalid_handedness_['Left', 'Left']"
train,P,969.jpg,"invalid_handedness_['Left', 'Left']"
train,P,97.jpg,expected_2_got_1
train,P,970.jpg,"invalid_handedness_['Left', 'Left']"
train,P,971.jpg,"invalid_handedness_['Left', 'Left']"
train,P,972.jpg,"invalid_handedness_['Left', 'Left']"
train,P,973.jpg,"invalid_handedness_['Left', 'Left']"
train,P,974.jpg,"invalid_handedness_['Left', 'Left']"
train,P,975.jpg,"invalid_handedness_['Left', 'Left']"
train,P,976.jpg,"invalid_handedness_['Left', 'Left']"
train,P,978.jpg,"invalid_handedness_['Left', 'Left']"
train,P,979.jpg,"invalid_handedness_['Left', 'Left']"
train,P,98.jpg,"invalid_handedness_['Left', 'Left']"
train,P,980.jpg,"invalid_handedness_['Left', 'Left']"
train,P,981.jpg,"invalid_handedness_['Left', 'Left']"
train,P,982.jpg,"invalid_handedness_['Left', 'Left']"
train,P,983.jpg,"invalid_handedness_['Left', 'Left']"
train,P,984.jpg,"invalid_handedness_['Left', 'Left']"
train,P,985.jpg,"invalid_handedness_['Left', 'Left']"
train,P,986.jpg,"invalid_handedness_['Left', 'Left']"
train,P,987.jpg,"invalid_handedness_['Left', 'Left']"
train,P,988.jpg,"invalid_handedness_['Left', 'Left']"
train,P,989.jpg,"invalid_handedness_['Left', 'Left']"
train,P,99.jpg,"invalid_handedness_['Left', 'Left']"
train,P,990.jpg,"invalid_handedness_['Left', 'Left']"
train,P,991.jpg,"invalid_handedness_['Left', 'Left']"
train,P,993.jpg,"invalid_handedness_['Left', 'Left']"
train,P,995.jpg,"invalid_handedness_['Left', 'Left']"
train,P,996.jpg,"invalid_handedness_['Left', 'Left']"
train,P,997.jpg,"invalid_handedness_['Left', 'Left']"
train,P,998.jpg,"invalid_handedness_['Left', 'Left']"
train,P,999.jpg,"invalid_handedness_['Left', 'Left']"
train,P,P1.jpg,no_hands_detected
train,P,P10.jpg,no_hands_detected
train,P,P100.jpg,no_hands_detected
train,P,P101.jpg,no_hands_detected
train,P,P102.jpg,no_hands_detected
train,P,P103.jpg,expected_2_got_1
train,P,P106.jpg,no_hands_detected
train,P,P107.jpg,no_hands_detected
train,P,P108.jpg,no_hands_detected
train,P,P109.jpg,no_hands_detected
train,P,P11.jpg,no_hands_detected
train,P,P110.jpg,no_hands_detected
train,P,P111.jpg,no_hands_detected
train,P,P112.jpg,no_hands_detected
train,P,P114.jpg,no_hands_detected
train,P,P115.jpg,no_hands_detected
train,P,P116.jpg,no_hands_detected
train,P,P118.jpg,no_hands_detected
train,P,P120.jpg,no_hands_detected
train,P,P121.jpg,no_hands_detected
train,P,P122.jpg,no_hands_detected
train,P,P123.jpg,no_hands_detected
train,P,P126.jpg,no_hands_detected
train,P,P127.jpg,no_hands_detected
train,P,P128.jpg,no_hands_detected
train,P,P129.jpg,no_hands_detected
train,P,P131.jpg,no_hands_detected
train,P,P132.jpg,no_hands_detected
train,P,P134.jpg,no_hands_detected
train,P,P135.jpg,expected_2_got_1
train,P,P136.jpg,no_hands_detected
train,P,P137.jpg,no_hands_detected
train,P,P138.jpg,no_hands_detected
train,P,P141.jpg,no_hands_detected
train,P,P142.jpg,no_hands_detected
train,P,P143.jpg,no_hands_detected
train,P,P144.jpg,no_hands_detected
train,P,P145.jpg,no_hands_detected
train,P,P147.jpg,no_hands_detected
train,P,P148.jpg,no_hands_detected
train,P,P150.jpg,no_hands_detected
train,P,P151.jpg,no_hands_detected
train,P,P152.jpg,no_hands_detected
train,P,P153.jpg,no_hands_detected
train,P,P154.jpg,no_hands_detected
train,P,P155.jpg,no_hands_detected
train,P,P156.jpg,no_hands_detected
train,P,P157.jpg,no_hands_detected
train,P,P158.jpg,no_hands_detected
train,P,P159.jpg,no_hands_detected
train,P,P16.jpg,expected_2_got_1
train,P,P161.jpg,no_hands_detected
train,P,P163.jpg,no_hands_detected
train,P,P164.jpg,no_hands_detected
train,P,P165.jpg,no_hands_detected
train,P,P166.jpg,no_hands_detected
train,P,P167.jpg,no_hands_detected
train,P,P169.jpg,no_hands_detected
train,P,P17.jpg,no_hands_detected
train,P,P170.jpg,no_hands_detected
train,P,P171.jpg,no_hands_detected
train,P,P172.jpg,no_hands_detected
train,P,P173.jpg,no_hands_detected
train,P,P174.jpg,no_hands_detected
train,P,P175.jpg,no_hands_detected
train,P,P176.jpg,expected_2_got_1
train,P,P177.jpg,no_hands_detected
train,P,P178.jpg,no_hands_detected
train,P,P179.jpg,no_hands_detected
train,P,P18.jpg,no_hands_detected
train,P,P180.jpg,no_hands_detected
train,P,P182.jpg,no_hands_detected
train,P,P183.jpg,no_hands_detected
train,P,P184.jpg,no_hands_detected
train,P,P185.jpg,no_hands_detected
train,P,P186.jpg,no_hands_detected
train,P,P187.jpg,no_hands_detected
train,P,P188.jpg,no_hands_detected
